feedback_id,customer_id,text,date,product,department,channel,location,segment,rating,status
FB-11004,CU-6664,"Hello team, Documentation update saved our engineering team hours. Please treat this as high priority. Sharing this from the field.",2026-06-13T15:21:00+00:00,InsightCRM,Engineering,Chat,Dubai,Partner,5,open
FB-11005,CU-6931,"Hello team, Chat support was knowledgeable and patient. Our enterprise account is affected.",2026-06-11T07:32:00+00:00,InsightSecure,Customer Support,Social Media,Ahmedabad,Enterprise,5,resolved
FB-11006,CU-9802,"Hello team, Payment reconciliation finally works without manual edits. The team mentioned InsightSecure in the weekly review. Thanks.",2026-07-30T06:09:00+00:00,InsightPortal,Product,Internal,London,Partner,4,resolved
FB-11007,CU-4139,"For the record, Feature request: webhook retries with exponential backoff. This is impacting customers in Delhi. Please advise.",2026-06-09T05:31:00+00:00,InsightMobile,Customer Support,Chat,London,SMB,4,resolved
FB-11008,CU-7334,Can you schedule a training session for the operations team? A workaround exists but it is not acceptable long term. Sharing this from the field.,2026-02-04T10:45:00+00:00,InsightCRM,Customer Support,Call Center,Hyderabad,Internal,3,in_progress
FB-11009,CU-8768,Sharing an FYI that finance will review invoices tomorrow. The issue started last Thursday. Logged by the duty manager.,2026-04-11T02:45:00+00:00,InsightChat,Engineering,Social Media,Kolkata,Enterprise,4,resolved
FB-11010,CU-2080,"Hi, We cannot login to InsightAnalytics since the last update. Our enterprise account is affected. Looking forward to a fix.",2026-06-28T17:56:00+00:00,InsightSecure,Engineering,Internal,Jaipur,Partner,1,open
FB-11011,CU-9828,"To be clear, Sales team prepared a thoughtful demo for our executives. I attached screenshots in the original ticket.",2026-08-03T16:32:00+00:00,InsightAnalytics,Customer Support,Chat,Singapore,Partner,4,in_progress
FB-11012,CU-8363,"Hi, Refund was issued quickly and with a clear explanation. I am following up because there was no response. Looking forward to a fix.",2026-07-03T15:06:00+00:00,InsightAnalytics,HR,Email,Bangalore,Consumer,5,open
FB-11013,CU-2690,"Hello team, Is there a sandbox for InsightPay chargebacks? Our enterprise account is affected. Thanks.",2026-05-01T14:10:00+00:00,InsightCRM,Operations,Email,Surat,Internal,4,resolved
FB-11014,CU-1733,"To be clear, Documentation update saved our engineering team hours. The issue started last Thursday.",2026-07-25T06:10:00+00:00,InsightMobile,Customer Support,Mobile App,Ahmedabad,SMB,5,open
FB-11015,CU-7328,Quick update: The InsightCloud rollout is scheduled for next Monday in New York. A workaround exists but it is not acceptable long term. Looking forward to a fix.,2026-04-10T20:38:00+00:00,InsightPortal,Finance,Mobile App,Ahmedabad,Partner,3,open
FB-11016,CU-9361,"For the record, The latest release introduced a severe performance regression. Please treat this as high priority. Thanks.",2026-05-16T07:41:00+00:00,InsightCloud,Sales,Website,Singapore,Consumer,2,open
FB-11017,CU-7623,"To be clear, The current plan is acceptable but we will compare alternatives. I attached screenshots in the original ticket. Please advise.",2025-12-01T06:46:00+00:00,InsightPay,Customer Support,Email,Ahmedabad,Startup,3,resolved
FB-11018,CU-1213,"For the record, Refund for a failed InsightChat payment is still pending. Please treat this as high priority.",2026-03-10T13:17:00+00:00,InsightCloud,Customer Support,Chat,Hyderabad,Startup,2,resolved
FB-11019,CU-1246,"Hi, Appreciate the proactive outage communication. This happened after the latest update.",2026-02-07T19:30:00+00:00,InsightPay,Sales,Survey,Singapore,Partner,5,resolved
FB-11020,CU-1252,"To be clear, Sales team prepared a thoughtful demo for our executives. A workaround exists but it is not acceptable long term. Logged by the duty manager.",2026-03-14T05:24:00+00:00,InsightPortal,HR,Call Center,Kolkata,Consumer,5,in_progress
FB-11021,CU-8430,"To be clear, The interface redesign is intuitive and reduced training time. A workaround exists but it is not acceptable long term.",2026-06-24T18:27:00+00:00,InsightMobile,Product,Mobile App,Jaipur,Consumer,5,closed
FB-11022,CU-1240,Quick update: Duplicate invoices were sent to finance after renewal. This happened after the latest update. Logged by the duty manager.,2026-04-13T18:35:00+00:00,InsightMobile,Engineering,Social Media,Surat,Partner,2,resolved
FB-11023,CU-3260,"Hi, Noting that the internal survey was completed by HR. Please treat this as high priority. Sharing this from the field.",2026-04-04T14:18:00+00:00,InsightCloud,Finance,Internal,Bangalore,Consumer,3,resolved
FB-11024,CU-1874,Quick update: Please confirm whether SSO is enabled for partner accounts. Please treat this as high priority. Please advise.,2026-05-04T15:21:00+00:00,InsightCloud,Engineering,Social Media,New York,Internal,3,open
FB-11025,CU-7015,Please confirm whether SSO is enabled for partner accounts. Our enterprise account is affected. Please advise.,2025-12-01T18:09:00+00:00,InsightMobile,HR,Internal,Dubai,Enterprise,4,resolved
FB-11026,CU-8700,"Hi, The InsightCloud checkout failed and I was still charged. This is impacting customers in New York. Looking forward to a fix.",2026-01-13T06:52:00+00:00,InsightMobile,Product,Email,Kolkata,SMB,2,closed
FB-11027,CU-2476,"To be clear, We are happy with the reliability of InsightAnalytics this quarter. This happened after the latest update. Logged by the duty manager.",2026-05-26T08:45:00+00:00,InsightPortal,Operations,Email,Pune,Enterprise,5,in_progress
FB-11028,CU-3916,"Hi, Noting that the internal survey was completed by HR. The team mentioned InsightCloud in the weekly review. Sharing this from the field.",2025-12-24T03:36:00+00:00,InsightSecure,Customer Support,Internal,Singapore,Enterprise,4,closed
FB-11029,CU-2161,"Hi, Great improvement in mobile performance this month. Please treat this as high priority. Thanks.",2026-01-04T06:02:00+00:00,InsightPay,Engineering,Chat,Jaipur,Startup,5,resolved
FB-11030,CU-4495,"For the record, Security alert fired after suspicious admin logins. Please treat this as high priority. Please advise.",2026-06-26T20:09:00+00:00,InsightPortal,Engineering,Chat,Hyderabad,SMB,1,in_progress
FB-11031,CU-5224,"Hello team, Security alert fired after suspicious admin logins. Please treat this as high priority. Please advise.",2026-07-19T23:49:00+00:00,InsightCloud,Engineering,Survey,Ahmedabad,SMB,1,open
FB-11032,CU-3480,"Hi, Refund was issued quickly and with a clear explanation. We have seen this twice already. Thanks.",2026-02-04T16:48:00+00:00,InsightCRM,Product,Chat,Kolkata,Enterprise,5,in_progress
FB-11033,CU-5974,"To be clear, Call center agents read from a script and did not understand the issue. This is impacting customers in Delhi. Sharing this from the field.",2026-07-17T09:59:00+00:00,InsightCRM,Sales,Email,Hyderabad,SMB,2,in_progress
FB-11034,CU-6497,"Hi, Noting that the internal survey was completed by HR. We have seen this twice already.",2026-05-30T01:25:00+00:00,InsightSecure,Engineering,Survey,Surat,Startup,3,closed
FB-11035,CU-2666,"Hi, Search is too slow to be usable during business hours. This happened after the latest update. Please advise.",2026-05-11T22:19:00+00:00,InsightPay,Finance,Call Center,Surat,Enterprise,2,closed
FB-11036,CU-1389,"Hi, Sales team prepared a thoughtful demo for our executives. I am following up because there was no response. Please advise.",2026-03-10T01:43:00+00:00,InsightMobile,Operations,Chat,New York,Partner,5,open
FB-11037,CU-3587,"For the record, The courier missed the delivery window three times in London. We have seen this twice already. Thanks.",2026-06-19T18:22:00+00:00,InsightPay,Operations,Chat,Singapore,Internal,2,closed
FB-11038,CU-8177,"For the record, Support never called back after I reported a critical outage. We have seen this twice already. Logged by the duty manager.",2026-03-23T20:56:00+00:00,InsightSecure,Customer Support,Social Media,Ahmedabad,Consumer,2,open
FB-11039,CU-2077,"For the record, The onboarding specialist made InsightMobile easy to adopt. I am following up because there was no response. Logged by the duty manager.",2026-05-14T00:58:00+00:00,InsightCRM,Finance,Website,Ahmedabad,Consumer,5,open
FB-11040,CU-1747,"To be clear, The onboarding specialist made InsightAnalytics easy to adopt. This happened after the latest update.",2026-01-02T01:56:00+00:00,InsightCRM,Engineering,Social Media,Surat,Enterprise,4,in_progress
FB-11041,CU-7355,"Hi, We are happy with the reliability of InsightCloud this quarter. I attached screenshots in the original ticket. Please advise.",2026-04-25T10:09:00+00:00,InsightPay,Customer Support,Mobile App,Ahmedabad,Enterprise,4,in_progress
FB-11042,CU-1722,Quick update: Refund was issued quickly and with a clear explanation. This happened after the latest update. Sharing this from the field.,2026-03-10T22:28:00+00:00,InsightPortal,Product,Call Center,Chennai,Partner,4,open
FB-11043,CU-3575,"To be clear, Appreciate the proactive outage communication. The issue started last Thursday. Logged by the duty manager.",2025-12-01T12:31:00+00:00,InsightPortal,Engineering,Survey,Hyderabad,Enterprise,5,open
FB-11044,CU-2001,"Hi, Chat support was knowledgeable and patient. The team mentioned InsightCRM in the weekly review. Please advise.",2026-02-12T03:29:00+00:00,InsightAnalytics,Customer Support,Email,London,Partner,4,resolved
FB-11045,CU-5002,"For the record, Response time from customer support is getting worse every week. Please treat this as high priority.",2026-07-18T13:53:00+00:00,InsightPay,Customer Support,Website,London,Partner,2,in_progress
FB-11046,CU-6473,Quick update: Payment reconciliation finally works without manual edits. We have seen this twice already. Looking forward to a fix.,2026-05-07T00:18:00+00:00,InsightSecure,Engineering,Internal,Hyderabad,Partner,5,resolved
FB-11047,CU-7062,"Hello team, Search is too slow to be usable during business hours. We have seen this twice already. Thanks.",2026-06-23T00:56:00+00:00,InsightMobile,Engineering,Survey,Kolkata,SMB,1,open
FB-11048,CU-4097,Quick update: I am delighted with the quality of the latest InsightPay release. I am following up because there was no response.,2026-01-27T22:48:00+00:00,InsightPay,Operations,Chat,New York,SMB,4,open
FB-11049,CU-2836,"To be clear, Need access for two additional analysts this week. I attached screenshots in the original ticket. Looking forward to a fix.",2026-03-04T18:06:00+00:00,InsightChat,Customer Support,Chat,Delhi,Partner,3,open
FB-11050,CU-6565,"For the record, Customer support resolved our incident in twenty minutes. The team mentioned InsightPortal in the weekly review. Logged by the duty manager.",2026-04-12T01:45:00+00:00,InsightPay,Customer Support,Call Center,Chennai,Partner,4,resolved
FB-11051,CU-1875,"Hello team, Chat support was knowledgeable and patient. A workaround exists but it is not acceptable long term. Sharing this from the field.",2026-06-24T16:17:00+00:00,InsightSecure,Customer Support,Mobile App,Kolkata,SMB,5,open
FB-11052,CU-2452,"Hi, How do I export department analytics for last quarter? We have seen this twice already. Sharing this from the field.",2026-01-04T21:09:00+00:00,InsightPay,Product,Social Media,Bangalore,Consumer,4,closed
FB-11053,CU-1213,Quick update: Appreciate the proactive outage communication. A workaround exists but it is not acceptable long term. Please advise.,2026-01-20T22:00:00+00:00,InsightMobile,Finance,Email,Ahmedabad,Internal,5,open
FB-11054,CU-4177,Quick update: Package for InsightCRM arrived damaged in Dubai. We have seen this twice already. Looking forward to a fix.,2026-07-13T03:15:00+00:00,InsightSecure,Finance,Website,Singapore,SMB,2,in_progress
FB-11055,CU-8530,We are happy with the reliability of InsightPay this quarter. Our enterprise account is affected. Logged by the duty manager.,2026-06-22T19:14:00+00:00,InsightPortal,Engineering,Survey,Pune,Partner,4,open
FB-11056,CU-1669,Delivery to London was earlier than the estimated date. This happened after the latest update. Looking forward to a fix.,2025-12-19T15:19:00+00:00,InsightChat,Operations,Email,Jaipur,Internal,5,closed
FB-11057,CU-7877,"To be clear, Delivery was extremely late and customer support did not respond. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2026-04-25T02:51:00+00:00,InsightCRM,Operations,Internal,Ahmedabad,Partner,1,open
FB-11058,CU-6925,We are happy with the reliability of InsightSecure this quarter. This is impacting customers in Chennai. Looking forward to a fix.,2026-07-27T04:05:00+00:00,InsightChat,Product,Website,Bangalore,Partner,4,open
FB-11059,CU-7829,Quick update: Sharing an FYI that finance will review invoices tomorrow. This happened after the latest update. Thanks.,2026-06-16T06:45:00+00:00,InsightCRM,Sales,Survey,Ahmedabad,Startup,3,resolved
FB-11060,CU-3251,Quick update: Mobile users report they cannot complete signup on InsightCRM. We have seen this twice already.,2026-02-04T06:50:00+00:00,InsightChat,Finance,Survey,London,Partner,1,resolved
FB-11061,CU-4933,"For the record, Package for InsightCloud arrived damaged in London. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2025-12-26T23:39:00+00:00,InsightChat,Operations,Social Media,Dubai,Internal,2,open
FB-11062,CU-1943,"Hi, The interface redesign is intuitive and reduced training time. The issue started last Thursday. Thanks.",2026-07-31T14:11:00+00:00,InsightSecure,Finance,Survey,Kolkata,SMB,4,open
FB-11063,CU-8649,"For the record, Billing error created an unauthorized charge on our card. The issue started last Thursday. Please advise.",2026-03-14T00:23:00+00:00,InsightAnalytics,Product,Chat,New York,Partner,2,resolved
FB-11064,CU-5437,"For the record, InsightSecure audit logs are exactly what compliance needed. I am following up because there was no response. Please advise.",2026-03-22T11:36:00+00:00,InsightPortal,HR,Chat,Pune,Internal,4,in_progress
FB-11065,CU-6440,InsightSecure audit logs are exactly what compliance needed. The issue started last Thursday. Thanks.,2025-12-06T17:44:00+00:00,InsightPay,Sales,Social Media,Kolkata,Enterprise,5,resolved
FB-11066,CU-4925,"Hi, I am angry that the ticket was closed without a resolution. I attached screenshots in the original ticket. Looking forward to a fix.",2025-12-04T14:55:00+00:00,InsightAnalytics,Customer Support,Survey,Singapore,Internal,1,in_progress
FB-11067,CU-6189,"Hi, We cannot login to InsightChat since the last update. Our enterprise account is affected. Logged by the duty manager.",2026-02-02T05:26:00+00:00,InsightCloud,Engineering,Social Media,Delhi,Internal,1,resolved
FB-11068,CU-6837,"For the record, Documentation update saved our engineering team hours. The team mentioned InsightCRM in the weekly review.",2026-05-25T23:07:00+00:00,InsightPortal,Sales,Email,Mumbai,Enterprise,4,open
FB-11069,CU-5375,"Hello team, Feature request: webhook retries with exponential backoff. Our enterprise account is affected. Please advise.",2026-07-18T05:27:00+00:00,InsightPortal,Product,Internal,Ahmedabad,Enterprise,3,in_progress
FB-11070,CU-6307,"Hi, Delivery to New York was earlier than the estimated date. A workaround exists but it is not acceptable long term. Logged by the duty manager.",2026-03-29T14:08:00+00:00,InsightChat,Operations,Chat,Delhi,SMB,4,in_progress
FB-11071,CU-1414,Quick update: The InsightPay checkout failed and I was still charged. I attached screenshots in the original ticket. Sharing this from the field.,2026-02-22T20:33:00+00:00,InsightPay,Customer Support,Email,Chennai,Internal,2,open
FB-11072,CU-4565,Quick update: Authentication failures are blocking our entire sales team. The team mentioned InsightCRM in the weekly review.,2026-08-05T18:44:00+00:00,InsightCloud,HR,Chat,Kolkata,Internal,1,resolved
FB-11073,CU-4055,"To be clear, Delivery to Delhi was earlier than the estimated date. Please treat this as high priority. Please advise.",2026-04-12T12:11:00+00:00,InsightPay,Operations,Internal,Singapore,SMB,5,open
FB-11074,CU-3855,"Hello team, Refund was issued quickly and with a clear explanation. The issue started last Thursday. Thanks.",2026-01-28T22:39:00+00:00,InsightCRM,Sales,Website,Bangalore,Startup,5,resolved
FB-11075,CU-1802,"Hello team, Chat support was knowledgeable and patient. I attached screenshots in the original ticket. Looking forward to a fix.",2026-02-28T01:30:00+00:00,InsightChat,Customer Support,Internal,Ahmedabad,Partner,5,open
FB-11076,CU-6803,"Hello team, InsightSecure audit logs are exactly what compliance needed. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2026-04-05T03:09:00+00:00,InsightChat,Customer Support,Call Center,Kolkata,Internal,4,in_progress
FB-11077,CU-3378,"Hi, Need access for two additional analysts this week. The team mentioned InsightChat in the weekly review. Sharing this from the field.",2026-01-21T10:28:00+00:00,InsightAnalytics,Operations,Call Center,Delhi,Internal,3,closed
FB-11078,CU-6795,"Hello team, We cannot login to InsightPay since the last update. Please treat this as high priority. Please advise.",2026-04-24T04:45:00+00:00,InsightMobile,Engineering,Chat,Ahmedabad,Consumer,2,open
FB-11079,CU-7501,"For the record, Can you schedule a training session for the operations team? This happened after the latest update. Logged by the duty manager.",2026-07-07T20:07:00+00:00,InsightPay,Product,Internal,Bangalore,Enterprise,3,resolved
FB-11080,CU-7313,Refund for a failed InsightCRM payment is still pending. A workaround exists but it is not acceptable long term. Logged by the duty manager.,2025-12-04T21:04:00+00:00,InsightCRM,HR,Email,Pune,Internal,1,open
FB-11081,CU-5119,"Hi, Consider adding a weekly digest for managers. I am following up because there was no response. Looking forward to a fix.",2026-02-09T15:02:00+00:00,InsightSecure,Product,Mobile App,Singapore,SMB,3,closed
FB-11082,CU-7159,"To be clear, Great improvement in mobile performance this month. Our enterprise account is affected. Logged by the duty manager.",2026-02-08T00:36:00+00:00,InsightCloud,Sales,Call Center,Jaipur,Startup,5,in_progress
FB-11083,CU-9128,"Hello team, InsightSecure audit logs are exactly what compliance needed. The team mentioned InsightPay in the weekly review.",2026-08-07T05:42:00+00:00,InsightPay,Customer Support,Mobile App,Mumbai,Internal,5,resolved
FB-11084,CU-2215,Quick update: I am frustrated that the InsightCRM app crashes during payment. The issue started last Thursday. Looking forward to a fix.,2026-03-27T12:02:00+00:00,InsightPortal,Engineering,Email,Pune,Consumer,2,closed
FB-11085,CU-9924,Duplicate invoices were sent to finance after renewal. The team mentioned InsightChat in the weekly review. Looking forward to a fix.,2026-08-04T16:34:00+00:00,InsightPortal,Finance,Chat,Hyderabad,SMB,2,resolved
FB-11086,CU-4820,Quick update: Consider adding a weekly digest for managers. Please treat this as high priority. Please advise.,2026-08-02T16:43:00+00:00,InsightSecure,Operations,Mobile App,Mumbai,Enterprise,3,open
FB-11087,CU-1818,Quick update: Great improvement in mobile performance this month. I attached screenshots in the original ticket. Please advise.,2026-03-27T09:30:00+00:00,InsightPay,Customer Support,Website,Mumbai,Consumer,5,closed
FB-11088,CU-4298,"Hi, Payment reconciliation finally works without manual edits. This is impacting customers in Pune. Sharing this from the field.",2026-07-25T09:56:00+00:00,InsightCloud,Engineering,Chat,Hyderabad,Consumer,5,resolved
FB-11089,CU-7989,"Hi, Refund for a failed InsightPay payment is still pending. This is impacting customers in Hyderabad. Logged by the duty manager.",2025-12-10T18:47:00+00:00,InsightChat,Product,Email,Chennai,Consumer,1,open
FB-11090,CU-7029,"Hi, Where can I find the data retention policy? I am following up because there was no response. Thanks.",2026-05-01T14:46:00+00:00,InsightPay,Operations,Survey,Surat,SMB,4,in_progress
FB-11091,CU-7446,"Hi, The interface redesign is intuitive and reduced training time. Our enterprise account is affected. Sharing this from the field.",2026-07-06T17:53:00+00:00,InsightSecure,Sales,Survey,Bangalore,Consumer,5,resolved
FB-11092,CU-4972,"For the record, Refund for a failed InsightAnalytics payment is still pending. Our enterprise account is affected. Please advise.",2026-01-01T12:36:00+00:00,InsightCRM,HR,Social Media,Bangalore,Partner,2,in_progress
FB-11093,CU-4580,"Hello team, The courier missed the delivery window three times in Bangalore. This happened after the latest update.",2026-03-18T04:38:00+00:00,InsightPortal,Operations,Social Media,Surat,SMB,2,open
FB-11094,CU-7763,Quick update: Noting that the internal survey was completed by HR. This happened after the latest update.,2026-07-19T16:22:00+00:00,InsightCRM,Product,Survey,Hyderabad,Consumer,3,resolved
FB-11095,CU-1894,"Hi, Package for InsightPay arrived damaged in Delhi. This happened after the latest update. Sharing this from the field.",2026-07-26T02:09:00+00:00,InsightCRM,Sales,Website,Mumbai,Internal,2,resolved
FB-11096,CU-8722,Quick update: Support never called back after I reported a critical outage. The team mentioned InsightSecure in the weekly review. Please advise.,2026-03-11T06:21:00+00:00,InsightSecure,Customer Support,Website,Kolkata,Consumer,2,closed
FB-11097,CU-4650,"Hi, Search is too slow to be usable during business hours. Our enterprise account is affected. Thanks.",2026-03-12T12:14:00+00:00,InsightCloud,Customer Support,Survey,Ahmedabad,SMB,2,open
FB-11098,CU-2765,"Hello team, Documentation is outdated and caused a production misconfiguration. We have seen this twice already. Thanks.",2026-01-16T08:26:00+00:00,InsightCRM,Finance,Website,Bangalore,SMB,2,resolved
FB-11099,CU-1821,"To be clear, Documentation update saved our engineering team hours. A workaround exists but it is not acceptable long term. Logged by the duty manager.",2026-07-18T04:36:00+00:00,InsightAnalytics,Engineering,Email,Singapore,Internal,5,open
FB-11100,CU-3676,"Hello team, I am delighted with the quality of the latest InsightPortal release. Please treat this as high priority.",2025-12-15T04:14:00+00:00,InsightSecure,Customer Support,Email,Dubai,Partner,5,resolved
FB-11101,CU-3233,"Hello team, I am angry that the ticket was closed without a resolution. The team mentioned InsightSecure in the weekly review. Thanks.",2026-01-09T19:50:00+00:00,InsightCRM,Customer Support,Website,Mumbai,Startup,2,in_progress
FB-11102,CU-8008,"Hello team, We may add twenty more seats if the trial goes well. The issue started last Thursday. Please advise.",2025-12-18T23:44:00+00:00,InsightCloud,Finance,Internal,Hyderabad,Enterprise,3,in_progress
FB-11103,CU-2281,"Hi, InsightSecure audit logs are exactly what compliance needed. I am following up because there was no response. Thanks.",2026-02-10T20:23:00+00:00,InsightCRM,Customer Support,Email,Delhi,Internal,5,in_progress
FB-11104,CU-1268,"Hi, Is there a sandbox for InsightPay chargebacks? The issue started last Thursday. Logged by the duty manager.",2026-04-18T09:29:00+00:00,InsightCloud,HR,Mobile App,Chennai,Internal,3,open
FB-11105,CU-8803,"For the record, Package for InsightAnalytics arrived damaged in Ahmedabad. I attached screenshots in the original ticket. Looking forward to a fix.",2026-03-29T23:49:00+00:00,InsightCloud,Customer Support,Internal,Hyderabad,Startup,2,in_progress
FB-11106,CU-9286,"For the record, Chat support was knowledgeable and patient. This happened after the latest update. Sharing this from the field.",2026-01-09T21:30:00+00:00,InsightMobile,Customer Support,Mobile App,Mumbai,SMB,4,open
FB-11107,CU-4074,"Hi, Search is too slow to be usable during business hours. This is impacting customers in New York. Sharing this from the field.",2026-07-31T07:31:00+00:00,InsightCRM,Finance,Internal,Jaipur,Enterprise,1,resolved
FB-11108,CU-2211,I am frustrated that the InsightCloud app crashes during payment. Please treat this as high priority. Thanks.,2026-04-21T13:51:00+00:00,InsightPay,Engineering,Internal,Dubai,Enterprise,2,resolved
FB-11109,CU-2792,Appreciate the proactive outage communication. The issue started last Thursday. Sharing this from the field.,2026-05-27T11:11:00+00:00,InsightSecure,Finance,Internal,Surat,SMB,5,open
FB-11110,CU-6251,"Hello team, It would help to have saved filters on the explorer table. The issue started last Thursday.",2026-01-06T03:24:00+00:00,InsightMobile,Engineering,Social Media,Jaipur,Internal,3,in_progress
FB-11111,CU-6416,"Hi, Noting that the internal survey was completed by HR. This happened after the latest update. Please advise.",2026-02-17T16:53:00+00:00,InsightPortal,Sales,Website,Bangalore,Consumer,3,open
FB-11112,CU-7998,"To be clear, The latest release introduced a severe performance regression. A workaround exists but it is not acceptable long term. Please advise.",2026-04-07T08:39:00+00:00,InsightMobile,Engineering,Call Center,Mumbai,Partner,2,resolved
FB-11113,CU-9892,"Hello team, Payment reconciliation finally works without manual edits. The team mentioned InsightPortal in the weekly review. Thanks.",2025-12-05T13:05:00+00:00,InsightChat,Product,Mobile App,Mumbai,Partner,5,open
FB-11114,CU-7590,Refund was issued quickly and with a clear explanation. I am following up because there was no response. Please advise.,2026-01-08T18:20:00+00:00,InsightSecure,HR,Call Center,Pune,SMB,5,in_progress
FB-11115,CU-6564,"Hello team, How do I export department analytics for last quarter? I am following up because there was no response.",2026-02-24T21:16:00+00:00,InsightPay,Finance,Mobile App,Delhi,SMB,3,resolved
FB-11116,CU-2249,"Hello team, Call center agents read from a script and did not understand the issue. Our enterprise account is affected.",2026-07-06T04:06:00+00:00,InsightMobile,HR,Survey,New York,Startup,1,in_progress
FB-11117,CU-6352,Quick update: Please confirm whether SSO is enabled for partner accounts. We have seen this twice already. Sharing this from the field.,2026-07-17T00:06:00+00:00,InsightCloud,Sales,Social Media,Kolkata,Partner,3,open
FB-11118,CU-6139,Quick update: Authentication failures are blocking our entire sales team. This happened after the latest update. Thanks.,2026-03-24T20:33:00+00:00,InsightPortal,Operations,Survey,Singapore,Internal,2,closed
FB-11119,CU-8145,Quick update: Payment reconciliation finally works without manual edits. Our enterprise account is affected. Logged by the duty manager.,2026-05-18T05:07:00+00:00,InsightMobile,Finance,Email,Mumbai,Enterprise,4,open
FB-11120,CU-8717,"Hello team, I am frustrated that the InsightPay app crashes during payment. We have seen this twice already.",2026-07-29T16:58:00+00:00,InsightCloud,Engineering,Internal,Mumbai,Consumer,2,in_progress
FB-11121,CU-8077,"Hello team, Refund was issued quickly and with a clear explanation. A workaround exists but it is not acceptable long term. Sharing this from the field.",2026-06-07T17:01:00+00:00,InsightPay,Operations,Chat,Pune,Enterprise,5,resolved
FB-11122,CU-6271,"For the record, Need access for two additional analysts this week. This happened after the latest update. Thanks.",2026-04-19T12:12:00+00:00,InsightCloud,Customer Support,Website,Hyderabad,SMB,3,open
FB-11123,CU-8390,"For the record, Noting that the internal survey was completed by HR. This happened after the latest update. Thanks.",2026-05-18T18:49:00+00:00,InsightPay,Customer Support,Chat,Kolkata,Internal,4,in_progress
FB-11124,CU-2364,"To be clear, The current plan is acceptable but we will compare alternatives. The issue started last Thursday. Thanks.",2026-05-22T06:13:00+00:00,InsightPortal,Engineering,Survey,London,Enterprise,4,closed
FB-11125,CU-9287,"Hello team, Noting that the internal survey was completed by HR. This is impacting customers in Surat. Looking forward to a fix.",2025-12-01T02:12:00+00:00,InsightMobile,Finance,Email,Delhi,SMB,3,resolved
FB-11126,CU-8901,"To be clear, Call center agents read from a script and did not understand the issue. We have seen this twice already. Logged by the duty manager.",2026-02-22T22:48:00+00:00,InsightPay,Engineering,Internal,Pune,Enterprise,2,resolved
FB-11127,CU-3087,"For the record, The interface redesign is intuitive and reduced training time. I am following up because there was no response. Sharing this from the field.",2026-06-27T08:15:00+00:00,InsightCloud,Sales,Internal,Jaipur,Consumer,5,closed
FB-11128,CU-1272,"To be clear, Price increase was communicated poorly and feels unjustified. I am following up because there was no response. Logged by the duty manager.",2026-02-15T11:42:00+00:00,InsightPortal,Operations,Email,New York,Consumer,2,open
FB-11129,CU-6343,"Hi, Chat support was knowledgeable and patient. This is impacting customers in Jaipur. Sharing this from the field.",2026-03-25T06:19:00+00:00,InsightMobile,Customer Support,Call Center,Jaipur,Startup,4,resolved
FB-11130,CU-5989,"To be clear, Loved the new InsightPortal dashboard, it is clean and fast. Our enterprise account is affected.",2026-04-01T04:48:00+00:00,InsightChat,Engineering,Mobile App,Singapore,Consumer,5,in_progress
FB-11131,CU-5518,"For the record, Loved the new InsightPay dashboard, it is clean and fast. I am following up because there was no response. Logged by the duty manager.",2026-03-01T21:39:00+00:00,InsightAnalytics,Engineering,Mobile App,Kolkata,SMB,5,resolved
FB-11132,CU-5799,"Hi, Is there a sandbox for InsightPay chargebacks? This is impacting customers in Delhi. Looking forward to a fix.",2026-01-22T12:46:00+00:00,InsightCloud,Engineering,Website,Bangalore,Startup,4,open
FB-11133,CU-2002,How do I export department analytics for last quarter? I attached screenshots in the original ticket. Thanks.,2025-12-11T12:25:00+00:00,InsightAnalytics,Customer Support,Website,Dubai,Partner,3,open
FB-11134,CU-8904,"To be clear, Payment reconciliation finally works without manual edits. Please treat this as high priority. Sharing this from the field.",2026-07-12T21:51:00+00:00,InsightPay,Product,Social Media,London,Partner,5,in_progress
FB-11135,CU-1752,"Hello team, Appreciate the proactive outage communication. Please treat this as high priority.",2026-07-23T00:03:00+00:00,InsightPay,Operations,Survey,New York,Consumer,4,resolved
FB-11136,CU-5820,Quick update: Refund was issued quickly and with a clear explanation. The issue started last Thursday. Please advise.,2026-06-15T18:12:00+00:00,InsightPortal,Sales,Chat,Chennai,Partner,4,open
FB-11137,CU-3013,Quick update: Noting that the internal survey was completed by HR. Please treat this as high priority. Logged by the duty manager.,2026-05-11T06:27:00+00:00,InsightSecure,Finance,Website,Delhi,Startup,3,closed
FB-11138,CU-5929,Quick update: The courier missed the delivery window three times in Jaipur. I am following up because there was no response. Please advise.,2026-04-23T12:52:00+00:00,InsightSecure,Operations,Website,Pune,SMB,2,resolved
FB-11139,CU-4865,Quick update: Refund for a failed InsightSecure payment is still pending. I am following up because there was no response. Thanks.,2026-01-17T05:07:00+00:00,InsightPay,Product,Call Center,London,Internal,1,resolved
FB-11140,CU-3797,"Hi, Loved the new InsightAnalytics dashboard, it is clean and fast. Our enterprise account is affected. Sharing this from the field.",2026-03-06T19:14:00+00:00,InsightChat,Product,Mobile App,Dubai,SMB,5,in_progress
